state_name,district,commodity,year,month,price_mean,price_sd,n_mandis
Rajasthan,Alwar,wheat,2025,10,2525.86,43.71,4
Rajasthan,Alwar,wheat,2025,12,2525.97,35.63,4
Rajasthan,Baran,wheat,2021,1,1684.82,81.6,4
Rajasthan,Baran,wheat,2021,2,1655.52,24.75,4
Rajasthan,Baran,wheat,2021,3,1724.46,44.7,4
Rajasthan,Baran,wheat,2021,4,1787.42,44.21,4
Rajasthan,Baran,wheat,2021,6,1785.84,63.38,4
Rajasthan,Baran,wheat,2021,7,1797.92,89.72,4
Rajasthan,Baran,wheat,2021,8,1839.74,70.43,4
Rajasthan,Baran,wheat,2021,9,1931.29,70.76,4
Rajasthan,Baran,wheat,2021,10,1988.76,60.35,4
Rajasthan,Baran,wheat,2021,11,2014.33,59.44,4
Rajasthan,Baran,wheat,2021,12,1954.49,54.81,4
Rajasthan,Baran,wheat,2022,1,2019.35,107.13,4
Rajasthan,Baran,wheat,2022,2,2032.83,122.28,4
Rajasthan,Baran,wheat,2022,3,2142.6,91.14,4
Rajasthan,Baran,wheat,2022,4,2193.55,83.23,4
Rajasthan,Baran,wheat,2022,5,2180.56,78.59,4
Rajasthan,Baran,wheat,2022,6,2050.44,28.6,4
Rajasthan,Baran,wheat,2022,7,2115.01,47.86,4
Rajasthan,Baran,wheat,2022,8,2226.84,52.15,4
Rajasthan,Baran,wheat,2022,9,2207.27,48.93,4
Rajasthan,Baran,wheat,2022,10,2326.82,69.39,4
Rajasthan,Baran,wheat,2022,11,2453.49,44.5,4
Rajasthan,Baran,wheat,2022,12,2519.36,59.31,4
Rajasthan,Baran,wheat,2023,1,2648.93,103.75,4
Rajasthan,Baran,wheat,2023,2,2421.98,42.15,4
Rajasthan,Baran,wheat,2023,3,2251,167.85,4
Rajasthan,Baran,wheat,2023,4,2258.52,114.97,4
Rajasthan,Baran,wheat,2023,5,2234.29,126.47,4
Rajasthan,Baran,wheat,2023,6,2222.41,58.95,4
Rajasthan,Baran,wheat,2023,7,2333.58,158.18,4
Rajasthan,Baran,wheat,2023,8,2419.06,62.48,4
Rajasthan,Baran,wheat,2023,9,2474.91,90.97,4
Rajasthan,Baran,wheat,2023,10,2523.06,71.59,4
Rajasthan,Baran,wheat,2023,11,2554.9,70.94,4
Rajasthan,Baran,wheat,2023,12,2509.32,88.28,4
Rajasthan,Baran,wheat,2024,1,2554.01,106.13,4
Rajasthan,Baran,wheat,2024,2,2418.58,73.51,4
Rajasthan,Baran,wheat,2024,3,2425.54,121.21,4
Rajasthan,Baran,wheat,2024,4,2398.26,82.85,4
Rajasthan,Baran,wheat,2024,5,2463.76,76.04,4
Rajasthan,Baran,wheat,2024,6,2524.72,29.68,4
Rajasthan,Baran,wheat,2024,7,2522.31,57.92,4
Rajasthan,Baran,wheat,2024,8,2586.68,71.37,4
Rajasthan,Baran,wheat,2024,9,2624.83,55.26,4
Rajasthan,Baran,wheat,2024,10,2710.7,25.08,4
Rajasthan,Baran,wheat,2024,11,2765.99,33.3,4
Rajasthan,Baran,wheat,2024,12,2803.12,61.05,4
Rajasthan,Baran,wheat,2025,1,2954.18,114.57,4
Rajasthan,Baran,wheat,2025,2,3029.77,91.2,4
Rajasthan,Baran,wheat,2025,3,2411.91,80.83,4
Rajasthan,Baran,wheat,2025,4,2408.12,39.79,4
Rajasthan,Baran,wheat,2025,5,2453.88,39.42,4
Rajasthan,Baran,wheat,2025,6,2452.64,31.88,4
Rajasthan,Baran,wheat,2025,7,2496.76,46.18,4
Rajasthan,Baran,wheat,2025,8,2595.95,52.22,4
Rajasthan,Baran,wheat,2025,9,2556.75,40.96,4
Rajasthan,Baran,wheat,2025,11,2551.45,141.3,4
Rajasthan,Baran,wheat,2025,12,2849.22,717.54,4
Rajasthan,Bharatpur,wheat,2021,1,1746.76,25.38,4
Rajasthan,Bharatpur,wheat,2021,2,1666.33,18.51,5
Rajasthan,Bharatpur,wheat,2021,3,1646.95,24.11,5
Rajasthan,Bharatpur,wheat,2021,4,1739.26,21.14,4
Rajasthan,Bharatpur,wheat,2021,6,1659.52,36.88,4
Rajasthan,Bharatpur,wheat,2021,7,1652,50.05,4
Rajasthan,Bharatpur,wheat,2021,8,1683.28,70.44,4
Rajasthan,Bharatpur,wheat,2021,9,1853.37,4.96,4
Rajasthan,Bharatpur,wheat,2021,10,1916.59,20.41,5
Rajasthan,Bharatpur,wheat,2021,11,1943.14,20.58,5
Rajasthan,Bharatpur,wheat,2021,12,1964.32,21.48,4
Rajasthan,Bharatpur,wheat,2022,1,2032.89,35.48,4
Rajasthan,Bharatpur,wheat,2022,2,2041.73,26.56,4
Rajasthan,Bharatpur,wheat,2022,3,2083.89,41.8,4
Rajasthan,Bharatpur,wheat,2022,4,2104.94,55.35,4
Rajasthan,Bharatpur,wheat,2022,7,2097.55,57.52,4
Rajasthan,Bharatpur,wheat,2022,11,2515.75,71.19,4
Rajasthan,Bharatpur,wheat,2023,2,2528.19,100.85,4
Rajasthan,Bharatpur,wheat,2023,3,2230.18,186.02,4
Rajasthan,Bharatpur,wheat,2023,4,2043.8,26.19,4
Rajasthan,Bharatpur,wheat,2023,5,2102.64,40.68,5
Rajasthan,Bharatpur,wheat,2023,6,2187.34,53.65,5
Rajasthan,Bharatpur,wheat,2023,7,2171.93,42.73,5
Rajasthan,Bharatpur,wheat,2023,8,2235.45,30.89,4
Rajasthan,Bharatpur,wheat,2023,9,2292.25,44.84,4
Rajasthan,Bharatpur,wheat,2023,10,2401.09,83.98,4
Rajasthan,Bharatpur,wheat,2023,11,2485.43,51.4,4
Rajasthan,Bharatpur,wheat,2023,12,2467.85,26.79,4
Rajasthan,Bharatpur,wheat,2024,1,2460.49,52.65,4
Rajasthan,Bharatpur,wheat,2024,2,2375.57,40.27,4
Rajasthan,Bharatpur,wheat,2024,3,2347.19,73.13,4
Rajasthan,Bharatpur,wheat,2024,4,2254.26,28.83,5
Rajasthan,Bharatpur,wheat,2024,5,2339.23,26.18,4
Rajasthan,Bharatpur,wheat,2024,6,2419.21,28.45,4
Rajasthan,Bharatpur,wheat,2024,7,2428.78,32.78,4
Rajasthan,Bharatpur,wheat,2024,8,2506.33,37.32,4
Rajasthan,Bharatpur,wheat,2024,9,2567.34,38.38,5
Rajasthan,Bharatpur,wheat,2024,10,2708.83,47.75,4
Rajasthan,Bharatpur,wheat,2024,11,2812.38,20.43,5
Rajasthan,Bharatpur,wheat,2024,12,2813.86,38.86,5
Rajasthan,Bharatpur,wheat,2025,1,2996.88,18.73,5
Rajasthan,Bharatpur,wheat,2025,2,2971.14,62.82,5
Rajasthan,Bharatpur,wheat,2025,3,2640.37,108.86,4
Rajasthan,Bharatpur,wheat,2025,4,2425.98,36.24,5
Rajasthan,Bharatpur,wheat,2025,5,2467.83,50.19,4
Rajasthan,Bharatpur,wheat,2025,6,2462.92,34.46,4
Rajasthan,Bharatpur,wheat,2025,7,2485.36,48.39,4
Rajasthan,Bharatpur,wheat,2025,8,2548.46,17.31,4
Rajasthan,Bharatpur,wheat,2025,9,2520.88,51.7,4
Rajasthan,Bharatpur,wheat,2025,10,2518.05,20.78,4
Rajasthan,Bharatpur,wheat,2025,11,2531.8,21.18,4
Rajasthan,Bikaner,wheat,2021,4,1787.95,68.84,4
Rajasthan,Bikaner,wheat,2021,5,1735.14,59.52,4
Rajasthan,Bikaner,wheat,2021,6,1773.45,60.67,4
Rajasthan,Bundi,wheat,2021,7,1729.04,31.12,4
Rajasthan,Bundi,wheat,2021,8,1800.35,63.48,4
Rajasthan,Bundi,wheat,2021,9,1888.34,6.1,4
Rajasthan,Bundi,wheat,2021,10,1961.27,9.84,4
Rajasthan,Bundi,wheat,2021,11,1981.68,18.09,4
Rajasthan,Bundi,wheat,2021,12,1945.99,31.22,4
Rajasthan,Bundi,wheat,2022,1,1998.54,67.7,4
Rajasthan,Bundi,wheat,2022,2,1981.48,27.43,4
Rajasthan,Bundi,wheat,2022,3,2128.18,35.93,4
Rajasthan,Bundi,wheat,2022,4,2139.87,33.3,4
Rajasthan,Bundi,wheat,2022,5,2158.12,34.92,4
Rajasthan,Bundi,wheat,2022,6,2023.07,25.03,4
Rajasthan,Bundi,wheat,2022,7,2086.66,21.98,4
Rajasthan,Bundi,wheat,2022,8,2142.94,104.81,4
Rajasthan,Bundi,wheat,2022,9,2193.09,21.29,4
Rajasthan,Bundi,wheat,2022,10,2221.99,30.74,4
Rajasthan,Bundi,wheat,2022,11,2421.53,28.94,4
Rajasthan,Bundi,wheat,2022,12,2523.31,33.93,4
Rajasthan,Bundi,wheat,2023,1,2615.34,28.22,4
Rajasthan,Bundi,wheat,2023,2,2817.72,680.55,4
Rajasthan,Bundi,wheat,2023,5,2132.99,59.47,4
Rajasthan,Bundi,wheat,2023,6,2172.85,29.59,4
Rajasthan,Bundi,wheat,2023,7,2193.99,12.58,4
Rajasthan,Bundi,wheat,2023,8,2357.39,27.83,4
Rajasthan,Bundi,wheat,2023,9,2451.18,98.3,4
Rajasthan,Bundi,wheat,2023,10,2444.91,21.81,4
Rajasthan,Bundi,wheat,2023,11,2498.05,66.99,4
Rajasthan,Bundi,wheat,2023,12,2429.16,51.98,4
Rajasthan,Bundi,wheat,2024,2,2308.96,76.66,4
Rajasthan,Bundi,wheat,2024,3,2392.94,30.74,4
Rajasthan,Bundi,wheat,2024,4,2364.58,19.55,4
Rajasthan,Bundi,wheat,2024,5,2452.05,38.37,4
Rajasthan,Bundi,wheat,2024,6,2516.77,49.64,4
Rajasthan,Bundi,wheat,2024,7,2526.04,13.48,4
Rajasthan,Bundi,wheat,2024,8,2596.73,34.62,4
Rajasthan,Bundi,wheat,2024,9,2667.76,35.25,4
Rajasthan,Bundi,wheat,2024,10,2726.48,23.65,4
Rajasthan,Bundi,wheat,2024,11,2824.7,31.41,4
Rajasthan,Bundi,wheat,2024,12,2831.74,37.58,4
Rajasthan,Bundi,wheat,2025,1,3016.55,38.73,4
Rajasthan,Bundi,wheat,2025,2,2971.09,72.53,4
Rajasthan,Bundi,wheat,2025,3,2471.45,31.92,4
Rajasthan,Bundi,wheat,2025,4,2437.84,12.87,4
Rajasthan,Bundi,wheat,2025,5,2488.47,9.68,4
Rajasthan,Bundi,wheat,2025,6,2463.2,23.06,4
Rajasthan,Bundi,wheat,2025,7,2509.96,15.53,4
Rajasthan,Bundi,wheat,2025,8,2598.19,30,4
Rajasthan,Bundi,wheat,2025,9,2561.07,38.13,4
Rajasthan,Bundi,wheat,2025,10,2501.66,43.34,4
Rajasthan,Bundi,wheat,2025,11,2497.35,46.59,4
Rajasthan,Chittorgarh,wheat,2021,1,1681.43,77.87,4
Rajasthan,Chittorgarh,wheat,2021,2,1691.33,100.93,4
Rajasthan,Chittorgarh,wheat,2021,3,1760.73,101.11,4
Rajasthan,Chittorgarh,wheat,2021,4,1807.34,119.76,4
Rajasthan,Chittorgarh,wheat,2021,6,1805.09,100.95,4
Rajasthan,Chittorgarh,wheat,2021,7,1823.72,108.82,4
Rajasthan,Chittorgarh,wheat,2021,8,1851.94,118.56,4
Rajasthan,Chittorgarh,wheat,2021,9,1896.5,173.64,4
Rajasthan,Chittorgarh,wheat,2021,10,1931.22,207.55,4
Rajasthan,Chittorgarh,wheat,2024,7,2592.64,140.97,4
Rajasthan,Chittorgarh,wheat,2024,8,2630.88,201.64,4
Rajasthan,Chittorgarh,wheat,2024,9,2661.71,181.28,4
Rajasthan,Chittorgarh,wheat,2024,10,2695.39,186.2,4
Rajasthan,Chittorgarh,wheat,2025,6,2548.34,87.65,4
Rajasthan,Chittorgarh,wheat,2025,7,2561.02,114.67,4
Rajasthan,Chittorgarh,wheat,2025,8,2593.65,137.48,4
Rajasthan,Chittorgarh,wheat,2025,9,2563.45,107.07,4
Rajasthan,Chittorgarh,wheat,2025,10,2586.05,119.38,4
Rajasthan,Chittorgarh,wheat,2025,11,2615.11,113.38,4
Rajasthan,Chittorgarh,wheat,2025,12,2549.93,109.21,4
Rajasthan,Dausa,wheat,2021,1,1703.16,22.01,4
Rajasthan,Dausa,wheat,2021,2,1640.72,29.94,4
Rajasthan,Dausa,wheat,2021,3,1635.11,15.14,4
Rajasthan,Dausa,wheat,2021,4,1728.81,16.23,4
Rajasthan,Dausa,wheat,2021,5,1746.22,26.11,4
Rajasthan,Dausa,wheat,2021,6,1724.45,32.07,4
Rajasthan,Dausa,wheat,2021,7,1730.97,22.92,4
Rajasthan,Dausa,wheat,2021,8,1763.39,48.72,4
Rajasthan,Dausa,wheat,2021,9,1868.47,42.61,4
Rajasthan,Dausa,wheat,2021,10,1906.93,52.9,4
Rajasthan,Dausa,wheat,2021,11,1972.35,20.2,4
Rajasthan,Dausa,wheat,2021,12,1987.32,22.44,4
Rajasthan,Dausa,wheat,2022,1,2040.74,33.51,4
Rajasthan,Dausa,wheat,2022,2,2026.56,29.25,4
Rajasthan,Dausa,wheat,2022,3,2131.86,40.55,4
Rajasthan,Dausa,wheat,2022,4,2180.1,33.13,4
Rajasthan,Dausa,wheat,2022,5,2239.25,37.42,4
Rajasthan,Dausa,wheat,2022,6,2140.88,57.33,4
Rajasthan,Dausa,wheat,2022,7,2127.57,25.64,4
Rajasthan,Dausa,wheat,2022,8,2193.52,19.9,4
Rajasthan,Dausa,wheat,2022,9,2221.44,46.18,4
Rajasthan,Dausa,wheat,2022,10,2251.96,22.08,4
Rajasthan,Dausa,wheat,2022,11,2438.3,44.19,4
Rajasthan,Dausa,wheat,2022,12,2557.7,35.79,4
Rajasthan,Dausa,wheat,2023,1,2693.09,34.98,4
Rajasthan,Dausa,wheat,2023,2,2486.89,123.25,4
Rajasthan,Dausa,wheat,2023,3,2289.13,35.96,4
Rajasthan,Dausa,wheat,2023,4,2211.47,41.6,4
Rajasthan,Dausa,wheat,2023,5,2209.59,51.92,4
Rajasthan,Dausa,wheat,2023,6,2179.34,14.64,4
Rajasthan,Dausa,wheat,2023,7,2205.64,51.61,4
Rajasthan,Dausa,wheat,2023,10,2445.37,23.41,4
Rajasthan,Dausa,wheat,2023,11,2498.16,41.73,4
Rajasthan,Dausa,wheat,2023,12,2452.52,90.14,4
Rajasthan,Dausa,wheat,2024,1,2475.73,35.1,4
Rajasthan,Dausa,wheat,2024,2,2387.7,56.15,4
Rajasthan,Dausa,wheat,2024,3,2435.13,57.07,4
Rajasthan,Dausa,wheat,2024,4,2331.57,43.45,4
Rajasthan,Dausa,wheat,2024,5,2395.76,65.23,4
Rajasthan,Dausa,wheat,2024,6,2433.08,37.64,4
Rajasthan,Dausa,wheat,2024,7,2433.72,29.79,4
Rajasthan,Dausa,wheat,2024,8,2502.65,24.3,4
Rajasthan,Dausa,wheat,2024,9,2581.69,22.38,4
Rajasthan,Dausa,wheat,2024,10,2650.88,28.94,4
Rajasthan,Dausa,wheat,2024,11,2761.68,39.51,4
Rajasthan,Dausa,wheat,2024,12,2796.01,40.14,4
Rajasthan,Dausa,wheat,2025,1,2973.07,46.97,4
Rajasthan,Dausa,wheat,2025,2,2965.03,45.79,4
Rajasthan,Dausa,wheat,2025,3,2552.21,70.59,4
Rajasthan,Dausa,wheat,2025,4,2400.76,19.99,4
Rajasthan,Dausa,wheat,2025,5,2430.5,17.95,4
Rajasthan,Dausa,wheat,2025,6,2404.09,9.92,4
Rajasthan,Dausa,wheat,2025,7,2481.59,12.47,4
Rajasthan,Dausa,wheat,2025,8,2543.54,20.12,4
Rajasthan,Dausa,wheat,2025,9,2520.17,23.04,4
Rajasthan,Dausa,wheat,2025,10,2486.32,17.12,4
Rajasthan,Dausa,wheat,2025,11,2491.72,8.76,4
Rajasthan,Dausa,wheat,2025,12,2491.85,23.59,4
Rajasthan,Hanumangarh,wheat,2021,1,1737.14,99.31,4
Rajasthan,Hanumangarh,wheat,2021,2,1751.97,33.2,5
Rajasthan,Hanumangarh,wheat,2021,3,1745.8,63.52,6
Rajasthan,Hanumangarh,wheat,2021,4,1931.87,60.26,6
Rajasthan,Hanumangarh,wheat,2021,5,1937.67,69.88,5
Rajasthan,Hanumangarh,wheat,2021,6,1916.37,102.37,6
Rajasthan,Hanumangarh,wheat,2021,7,1710.36,43.08,4
Rajasthan,Hanumangarh,wheat,2021,8,1776.88,58.54,6
Rajasthan,Hanumangarh,wheat,2021,9,1895.19,50.91,5
Rajasthan,Hanumangarh,wheat,2021,10,1900.75,45.54,5
Rajasthan,Hanumangarh,wheat,2021,11,1925.27,65.03,4
Rajasthan,Hanumangarh,wheat,2022,1,1938.26,46.21,5
Rajasthan,Hanumangarh,wheat,2022,3,2102.84,81.92,7
Rajasthan,Hanumangarh,wheat,2022,4,2103.26,33.27,8
Rajasthan,Hanumangarh,wheat,2022,5,2139.22,65.71,8
Rajasthan,Hanumangarh,wheat,2022,6,2007.17,40.11,8
Rajasthan,Hanumangarh,wheat,2022,7,2052.97,31.49,7
Rajasthan,Hanumangarh,wheat,2022,8,2172.35,71.96,8
Rajasthan,Hanumangarh,wheat,2022,9,2168.94,22.6,8
Rajasthan,Hanumangarh,wheat,2022,10,2290.49,52.59,7
Rajasthan,Hanumangarh,wheat,2022,11,2500.24,51.27,8
Rajasthan,Hanumangarh,wheat,2022,12,2546.09,45.25,7
Rajasthan,Hanumangarh,wheat,2023,1,2645.52,115.54,6
Rajasthan,Hanumangarh,wheat,2023,2,2595.67,560.29,5
Rajasthan,Hanumangarh,wheat,2023,3,2179.45,142.57,6
Rajasthan,Hanumangarh,wheat,2023,4,2016.28,18.18,8
Rajasthan,Hanumangarh,wheat,2023,5,2077.69,39.71,8
Rajasthan,Hanumangarh,wheat,2023,6,2167.57,17.05,8
Rajasthan,Hanumangarh,wheat,2023,7,2165.19,37.54,8
Rajasthan,Hanumangarh,wheat,2023,8,2253.89,37.17,8
Rajasthan,Hanumangarh,wheat,2023,9,2362.69,155.26,7
Rajasthan,Hanumangarh,wheat,2023,10,2446.32,107.93,8
Rajasthan,Hanumangarh,wheat,2023,11,2523.63,86.48,7
Rajasthan,Hanumangarh,wheat,2023,12,2452.37,105.01,7
Rajasthan,Hanumangarh,wheat,2024,1,2456.05,103.17,4
Rajasthan,Hanumangarh,wheat,2024,2,2371.21,97.14,7
Rajasthan,Hanumangarh,wheat,2024,3,2379.95,96.21,7
Rajasthan,Hanumangarh,wheat,2024,4,2308.27,45.02,8
Rajasthan,Hanumangarh,wheat,2024,5,2350.8,41.54,7
Rajasthan,Hanumangarh,wheat,2024,6,2378.75,39.1,8
Rajasthan,Hanumangarh,wheat,2024,7,2400.1,29.25,8
Rajasthan,Hanumangarh,wheat,2024,8,2485.06,24.18,8
Rajasthan,Hanumangarh,wheat,2024,9,2537.64,30.89,8
Rajasthan,Hanumangarh,wheat,2024,10,2650.18,142.3,7
Rajasthan,Hanumangarh,wheat,2024,11,2843.44,51.16,7
Rajasthan,Hanumangarh,wheat,2024,12,2810.62,66.59,5
Rajasthan,Hanumangarh,wheat,2025,1,3006.16,95.5,5
Rajasthan,Hanumangarh,wheat,2025,3,2705.49,104.47,6
Rajasthan,Hanumangarh,wheat,2025,4,2545.01,58.66,8
Rajasthan,Hanumangarh,wheat,2025,5,2523.45,54.58,6
Rajasthan,Hanumangarh,wheat,2025,6,2534.62,68.42,7
Rajasthan,Hanumangarh,wheat,2025,7,2498.57,68.45,8
Rajasthan,Hanumangarh,wheat,2025,8,2558.94,95.38,8
Rajasthan,Hanumangarh,wheat,2025,9,2561.69,27.97,8
Rajasthan,Hanumangarh,wheat,2025,10,2504.16,96.14,8
Rajasthan,Hanumangarh,wheat,2025,11,2451.34,94.4,7
Rajasthan,Hanumangarh,wheat,2025,12,2486.67,52.09,7
Rajasthan,Jaipur,wheat,2022,1,2095.49,142.34,4
Rajasthan,Jaipur,wheat,2022,2,2104.77,149.45,4
Rajasthan,Jaipur,wheat,2022,3,2143.49,151.27,4
Rajasthan,Jaipur,wheat,2022,4,2154.73,34.59,4
Rajasthan,Jaipur,wheat,2022,5,2299.62,211.53,4
Rajasthan,Jaipur,wheat,2022,6,2219.57,199.38,4
Rajasthan,Jaipur,wheat,2022,7,2179.67,143.99,4
Rajasthan,Jaipur,wheat,2022,8,2249.93,114.93,4
Rajasthan,Jaipur,wheat,2024,5,2442.97,97.41,4
Rajasthan,Jaipur,wheat,2024,6,2402.82,80.31,4
Rajasthan,Jaipur,wheat,2024,7,2441.86,68.91,4
Rajasthan,Jaipur,wheat,2024,10,2704.62,142.07,4
Rajasthan,Jaipur,wheat,2024,11,2817.61,156.88,4
Rajasthan,Jaipur,wheat,2024,12,2829.11,126.08,4
Rajasthan,Jaipur,wheat,2025,4,2442.2,90.6,4
Rajasthan,Jaipur,wheat,2025,5,2519.98,108.23,4
Rajasthan,Jaipur,wheat,2025,6,2542.04,193.36,5
Rajasthan,Jaipur,wheat,2025,7,2529.54,120.84,4
Rajasthan,Jaipur,wheat,2025,8,2559.65,120.07,4
Rajasthan,Jhalawar,wheat,2021,1,1689.58,43.7,4
Rajasthan,Jhalawar,wheat,2021,2,1747.07,206.05,4
Rajasthan,Jhalawar,wheat,2021,3,1714.76,77.02,4
Rajasthan,Jhalawar,wheat,2021,4,1775.65,42.57,4
Rajasthan,Jhalawar,wheat,2021,5,1773.82,61.69,4
Rajasthan,Jhalawar,wheat,2021,6,1729.87,49.86,4
Rajasthan,Jhalawar,wheat,2021,7,1743.55,75.81,4
Rajasthan,Jhalawar,wheat,2021,8,1783.71,59.61,4
Rajasthan,Jhalawar,wheat,2021,9,1889.91,61.99,4
Rajasthan,Jhalawar,wheat,2021,10,1949.73,49.86,4
Rajasthan,Jhalawar,wheat,2021,11,1971.22,37.22,4
Rajasthan,Jhalawar,wheat,2021,12,1936.88,35.19,4
Rajasthan,Jhalawar,wheat,2022,1,2004.78,101.19,4
Rajasthan,Jhalawar,wheat,2022,2,1980.37,31.59,4
Rajasthan,Jhalawar,wheat,2022,3,2129.85,47.04,4
Rajasthan,Jhalawar,wheat,2022,4,2145.59,48.32,4
Rajasthan,Jhalawar,wheat,2022,5,2150.76,18.43,4
Rajasthan,Jhalawar,wheat,2022,6,2077.93,69.73,4
Rajasthan,Jhalawar,wheat,2022,7,2157.71,75.45,4
Rajasthan,Jhalawar,wheat,2022,8,2217.5,41.85,4
Rajasthan,Jhalawar,wheat,2022,9,2215.54,58.9,4
Rajasthan,Jhalawar,wheat,2022,10,2266.95,10.69,4
Rajasthan,Jhalawar,wheat,2022,11,2441,13.31,4
Rajasthan,Jhalawar,wheat,2022,12,2521.06,59.49,4
Rajasthan,Jhalawar,wheat,2023,1,2620.8,52.14,4
Rajasthan,Jhalawar,wheat,2023,2,2421.52,61.96,4
Rajasthan,Jhalawar,wheat,2023,3,2344.23,334.41,4
Rajasthan,Jhalawar,wheat,2023,4,2205.17,79.1,4
Rajasthan,Jhalawar,wheat,2023,5,2175.06,29.71,4
Rajasthan,Jhalawar,wheat,2023,6,2212.88,28.51,4
Rajasthan,Jhalawar,wheat,2023,8,2418.42,83.03,4
Rajasthan,Jhalawar,wheat,2023,9,2443.86,82.54,4
Rajasthan,Jhalawar,wheat,2023,10,2487.48,52.27,4
Rajasthan,Jhalawar,wheat,2023,11,2555.31,42.06,4
Rajasthan,Jhalawar,wheat,2023,12,2513.42,36.3,4
Rajasthan,Jhalawar,wheat,2024,1,2580.86,37.46,4
Rajasthan,Jhalawar,wheat,2024,2,2476.9,33.95,4
Rajasthan,Jhalawar,wheat,2024,3,2375.01,43.87,4
Rajasthan,Jhalawar,wheat,2024,4,2371.56,27.85,4
Rajasthan,Jhalawar,wheat,2024,5,2456.01,42.33,4
Rajasthan,Jhalawar,wheat,2024,6,2460.07,30.03,4
Rajasthan,Jhalawar,wheat,2024,7,2490.61,25.91,4
Rajasthan,Jhalawar,wheat,2024,8,2590.69,29.27,4
Rajasthan,Jhalawar,wheat,2024,9,2622.37,16.7,4
Rajasthan,Jhalawar,wheat,2024,10,2697.62,35.05,4
Rajasthan,Jhalawar,wheat,2024,11,2799.07,54.4,4
Rajasthan,Jhalawar,wheat,2024,12,2786.56,39.83,4
Rajasthan,Jhalawar,wheat,2025,1,3001.61,33.99,4
Rajasthan,Jhalawar,wheat,2025,2,2946.37,57.26,4
Rajasthan,Jhalawar,wheat,2025,3,2392.17,106.98,4
Rajasthan,Jhalawar,wheat,2025,4,2409.54,42.09,4
Rajasthan,Jhalawar,wheat,2025,5,2442.28,24.24,4
Rajasthan,Jhalawar,wheat,2025,6,2417.09,29.08,4
Rajasthan,Jhalawar,wheat,2025,7,2466.11,55.42,4
Rajasthan,Jhalawar,wheat,2025,8,2577.28,30.2,4
Rajasthan,Jhalawar,wheat,2025,9,2545.8,45.62,4
Rajasthan,Jhalawar,wheat,2025,10,2498.23,37.87,4
Rajasthan,Jhalawar,wheat,2025,11,2478.06,35.52,4
Rajasthan,Jhalawar,wheat,2025,12,2470.91,42.46,4
Rajasthan,Jodhpur,wheat,2021,4,1985.06,321.22,4
Rajasthan,Jodhpur,wheat,2022,5,2775.27,346.42,4
Rajasthan,Jodhpur,wheat,2024,5,3085.19,313.97,4
Rajasthan,Pali,wheat,2021,3,1699,128.66,4
Rajasthan,Pali,wheat,2025,11,2514.72,79.58,4
Rajasthan,Sri Ganganagar,wheat,2021,1,1724.06,37.81,8
Rajasthan,Sri Ganganagar,wheat,2021,2,1736.38,42.12,7
Rajasthan,Sri Ganganagar,wheat,2021,3,1741.48,23.87,8
Rajasthan,Sri Ganganagar,wheat,2021,4,1899.72,44.7,9
Rajasthan,Sri Ganganagar,wheat,2021,5,1918.86,58.64,7
Rajasthan,Sri Ganganagar,wheat,2021,6,1909.7,242.91,9
Rajasthan,Sri Ganganagar,wheat,2021,7,1737.06,69.14,9
Rajasthan,Sri Ganganagar,wheat,2021,8,1835.36,76.58,9
Rajasthan,Sri Ganganagar,wheat,2021,9,1926.47,53.6,8
Rajasthan,Sri Ganganagar,wheat,2021,10,1913.69,49.52,7
Rajasthan,Sri Ganganagar,wheat,2021,11,1931.44,36.96,8
Rajasthan,Sri Ganganagar,wheat,2021,12,1980.06,32.59,8
Rajasthan,Sri Ganganagar,wheat,2022,1,1975.39,56.28,9
Rajasthan,Sri Ganganagar,wheat,2022,2,2034.2,32,9
Rajasthan,Sri Ganganagar,wheat,2022,3,2107.64,44.79,9
Rajasthan,Sri Ganganagar,wheat,2022,4,2167.23,63.58,8
Rajasthan,Sri Ganganagar,wheat,2022,5,2123.07,81.27,8
Rajasthan,Sri Ganganagar,wheat,2022,6,1982.35,42.79,10
Rajasthan,Sri Ganganagar,wheat,2022,7,2053.51,40.74,9
Rajasthan,Sri Ganganagar,wheat,2022,8,2174.98,22.26,9
Rajasthan,Sri Ganganagar,wheat,2022,9,2142.35,29.42,9
Rajasthan,Sri Ganganagar,wheat,2022,10,2215.6,50.38,9
Rajasthan,Sri Ganganagar,wheat,2022,11,2441.54,66.5,9
Rajasthan,Sri Ganganagar,wheat,2022,12,2483.23,43.11,9
Rajasthan,Sri Ganganagar,wheat,2023,1,2577.46,110.31,7
Rajasthan,Sri Ganganagar,wheat,2023,2,2348.86,76.08,9
Rajasthan,Sri Ganganagar,wheat,2023,3,2215.52,53.73,6
Rajasthan,Sri Ganganagar,wheat,2023,4,2025.84,44.57,9
Rajasthan,Sri Ganganagar,wheat,2023,5,2072.1,39.25,9
Rajasthan,Sri Ganganagar,wheat,2023,6,2152.13,19.27,9
Rajasthan,Sri Ganganagar,wheat,2023,7,2165.29,29.3,9
Rajasthan,Sri Ganganagar,wheat,2023,8,2263.36,45.64,9
Rajasthan,Sri Ganganagar,wheat,2023,9,2304.61,48.19,9
Rajasthan,Sri Ganganagar,wheat,2023,10,2374.51,56.09,9
Rajasthan,Sri Ganganagar,wheat,2023,11,2449.82,75.02,9
Rajasthan,Sri Ganganagar,wheat,2023,12,2375.05,99.41,9
