state_name,commodity,year,month,price_mean,price_sd,n_mandis
Andhra Pradesh,maize,2022,7,1993.45,0,1
Andhra Pradesh,maize,2022,8,1820,0,1
Andhra Pradesh,maize,2022,9,1653.19,0,1
Andhra Pradesh,maize,2022,10,1806.27,0,1
Andhra Pradesh,maize,2022,11,1903.91,0,1
Andhra Pradesh,maize,2022,12,2096.43,0,1
Andhra Pradesh,maize,2023,1,2033.87,0,1
Andhra Pradesh,maize,2023,2,2087.88,0,1
Andhra Pradesh,maize,2023,3,1982.56,0,1
Andhra Pradesh,maize,2023,4,1688.45,0,1
Andhra Pradesh,maize,2023,5,1687.47,0,1
Andhra Pradesh,maize,2023,6,1543.54,0,1
Andhra Pradesh,maize,2023,7,2024.81,0,1
Andhra Pradesh,maize,2023,8,1727.54,0,1
Andhra Pradesh,maize,2023,9,1958.42,0,1
Andhra Pradesh,maize,2023,10,1920.49,0,1
Andhra Pradesh,maize,2023,11,1855.38,0,1
Andhra Pradesh,maize,2023,12,2058.44,0,1
Andhra Pradesh,maize,2024,1,2044.16,78.98,2
Andhra Pradesh,maize,2024,2,2088.89,19.48,2
Andhra Pradesh,maize,2024,3,2062.5,0,1
Andhra Pradesh,maize,2024,4,2091.29,0,1
Andhra Pradesh,maize,2024,5,2225.5,0,1
Andhra Pradesh,maize,2024,6,2291.88,0,1
Andhra Pradesh,maize,2024,7,2366.64,0,1
Andhra Pradesh,maize,2024,8,1912,0,1
Andhra Pradesh,maize,2024,10,2700,0,1
Andhra Pradesh,maize,2024,11,2354.67,276.25,2
Andhra Pradesh,maize,2024,12,2193.78,0,1
Andhra Pradesh,maize,2025,1,2146.41,216.15,3
Andhra Pradesh,maize,2025,2,2191.19,0,1
Andhra Pradesh,maize,2025,3,2278.93,287.14,3
Andhra Pradesh,maize,2025,4,2237.93,290.13,3
Andhra Pradesh,maize,2025,5,2221.62,273.98,3
Andhra Pradesh,maize,2025,6,2125.24,49.16,2
Andhra Pradesh,maize,2025,7,2116.95,0,1
Andhra Pradesh,maize,2025,8,2343.1,80.48,2
Andhra Pradesh,maize,2025,9,1973.47,0,1
Andhra Pradesh,maize,2025,10,1720.9,168.44,2
Andhra Pradesh,maize,2025,11,1696.83,0,1
Andhra Pradesh,maize,2025,12,2118.11,469.36,2
Bihar,maize,2022,5,2143.33,0,1
Bihar,maize,2022,6,2163.33,0,1
Bihar,maize,2022,7,2287.23,159.47,2
Bihar,maize,2022,10,2038.49,0,1
Bihar,maize,2022,11,2093.01,0,1
Bihar,maize,2023,1,2345.26,0,1
Chhattisgarh,maize,2021,1,1299.15,385.67,4
Chhattisgarh,maize,2021,2,1283.22,301.9,5
Chhattisgarh,maize,2021,3,1266.85,215.62,4
Chhattisgarh,maize,2021,4,1427.8,0,1
Chhattisgarh,maize,2021,6,1396.71,123.18,5
Chhattisgarh,maize,2021,7,1471.63,294.06,3
Chhattisgarh,maize,2021,8,1562.63,48.9,4
Chhattisgarh,maize,2021,9,1796.99,174.61,5
Chhattisgarh,maize,2021,10,1591.83,168.26,8
Chhattisgarh,maize,2021,11,1668.78,125.14,5
Chhattisgarh,maize,2021,12,1637.46,160.98,5
Chhattisgarh,maize,2022,1,1577.05,177.72,5
Chhattisgarh,maize,2022,2,1728.99,192.32,6
Chhattisgarh,maize,2022,3,1883.2,122.91,3
Chhattisgarh,maize,2022,4,1760,162.63,2
Chhattisgarh,maize,2022,5,1985.83,123.46,5
Chhattisgarh,maize,2022,6,1941.91,140.36,4
Chhattisgarh,maize,2022,7,2039.13,223.42,4
Chhattisgarh,maize,2022,8,2054.98,170.45,5
Chhattisgarh,maize,2022,9,2017.76,145.66,3
Chhattisgarh,maize,2022,10,1863.78,124.78,3
Chhattisgarh,maize,2022,11,2026.24,54.46,5
Chhattisgarh,maize,2022,12,2087.73,122.51,4
Chhattisgarh,maize,2023,1,2016.55,187.31,4
Chhattisgarh,maize,2023,2,2040.6,98.53,4
Chhattisgarh,maize,2023,3,1880.42,272.4,5
Chhattisgarh,maize,2023,4,1883.94,74.38,3
Chhattisgarh,maize,2023,5,1840.66,193.63,4
Chhattisgarh,maize,2023,6,1756.05,214.61,4
Chhattisgarh,maize,2023,7,1920.51,146.88,3
Chhattisgarh,maize,2023,8,1878.34,135.42,4
Chhattisgarh,maize,2023,9,1976.01,143.64,4
Chhattisgarh,maize,2023,10,1905.7,121.61,5
Chhattisgarh,maize,2023,11,1991.32,99.03,5
Chhattisgarh,maize,2023,12,1967.27,253.48,4
Chhattisgarh,maize,2024,1,2011.22,126.06,5
Chhattisgarh,maize,2024,2,2037.14,75.29,5
Chhattisgarh,maize,2024,3,2103.11,139,4
Chhattisgarh,maize,2024,4,1991.22,193.92,4
Chhattisgarh,maize,2024,5,2028.13,44.96,4
Chhattisgarh,maize,2024,6,2077.07,89.55,5
Chhattisgarh,maize,2024,7,2187.15,106.56,4
Chhattisgarh,maize,2024,8,2211.32,119.05,3
Chhattisgarh,maize,2024,9,2119.78,168.13,4
Chhattisgarh,maize,2024,10,2063.33,54.84,3
Chhattisgarh,maize,2024,11,2147.31,98.04,5
Chhattisgarh,maize,2024,12,2249.83,169.02,5
Chhattisgarh,maize,2025,1,2297.19,243.72,5
Chhattisgarh,maize,2025,2,2272.47,246.54,5
Chhattisgarh,maize,2025,3,2188.07,71.39,4
Chhattisgarh,maize,2025,4,2108.45,187.13,4
Chhattisgarh,maize,2025,5,2011.6,184.1,6
Chhattisgarh,maize,2025,6,2066.11,202.19,5
Chhattisgarh,maize,2025,7,2087.39,216.51,6
Chhattisgarh,maize,2025,8,2074.32,237.29,5
Chhattisgarh,maize,2025,9,1936.91,340.5,8
Chhattisgarh,maize,2025,10,2107.81,390.88,6
Chhattisgarh,maize,2025,11,2108.45,256.55,3
Chhattisgarh,maize,2025,12,2260.89,819.25,3
Gujarat,maize,2021,1,1512.53,134.81,12
Gujarat,maize,2021,2,1744.95,1151.65,15
Gujarat,maize,2021,3,1726.85,879.37,15
Gujarat,maize,2021,4,1583.02,153.45,12
Gujarat,maize,2021,5,1797.5,237.23,4
Gujarat,maize,2021,6,1628.21,112.63,11
Gujarat,maize,2021,7,1793.38,154.91,11
Gujarat,maize,2021,8,1896.99,188.81,11
Gujarat,maize,2021,9,1778.41,164.92,10
Gujarat,maize,2021,10,1699.58,204.92,17
Gujarat,maize,2021,11,1717.31,136.75,14
Gujarat,maize,2021,12,1704.81,177.25,15
Gujarat,maize,2022,1,1815.04,175.8,14
Gujarat,maize,2022,2,1849.05,155.1,15
Gujarat,maize,2022,3,1979.58,244.96,14
Gujarat,maize,2022,4,2160.18,209.68,14
Gujarat,maize,2022,5,2129.74,167.21,17
Gujarat,maize,2022,6,2207.87,169.75,19
Gujarat,maize,2022,7,2249.17,165.42,17
Gujarat,maize,2022,8,2323.9,298.73,13
Gujarat,maize,2022,9,2310.94,234.09,17
Gujarat,maize,2022,10,2395.22,219.58,17
Gujarat,maize,2022,11,2230.4,266.08,15
Gujarat,maize,2022,12,2267.54,207.88,17
Gujarat,maize,2023,1,2375.66,281.53,14
Gujarat,maize,2023,2,2404.26,233.16,15
Gujarat,maize,2023,3,2295.86,206.96,15
Gujarat,maize,2023,4,2194.74,243.85,15
Gujarat,maize,2023,5,2056.19,164.61,15
Gujarat,maize,2023,6,2222.92,254.59,19
Gujarat,maize,2023,7,2293.7,313.7,17
Gujarat,maize,2023,8,2136.37,226.59,16
Gujarat,maize,2023,9,2221.71,257.17,12
Gujarat,maize,2023,10,2138.12,261.03,17
Gujarat,maize,2023,11,2178.44,304.31,13
Gujarat,maize,2023,12,2288.04,181.86,12
Gujarat,maize,2024,1,2361.92,177.81,11
Gujarat,maize,2024,2,2346.82,136.5,16
Gujarat,maize,2024,3,2393.11,203.31,18
Gujarat,maize,2024,4,2171.43,173.85,21
Gujarat,maize,2024,5,2226.73,160.39,26
Gujarat,maize,2024,6,2349.55,210.24,21
Gujarat,maize,2024,7,2431.41,192.14,20
Gujarat,maize,2024,8,2423.23,272.46,22
Gujarat,maize,2024,9,2507.37,306.54,26
Gujarat,maize,2024,10,2439.99,264.16,24
Gujarat,maize,2024,11,2372.69,257.64,22
Gujarat,maize,2024,12,2381.31,279.5,23
Gujarat,maize,2025,1,2464.47,204.57,18
Gujarat,maize,2025,2,2542.8,255.22,17
Gujarat,maize,2025,3,2490.12,268.6,19
Gujarat,maize,2025,4,2245.8,241.07,20
Gujarat,maize,2025,5,2207.2,242.93,25
Gujarat,maize,2025,6,2293.87,436.34,25
Gujarat,maize,2025,7,2239.32,349.64,21
Gujarat,maize,2025,8,2232.73,393.15,22
Gujarat,maize,2025,9,2191.57,174.32,20
Gujarat,maize,2025,10,2172.03,296.04,20
Gujarat,maize,2025,11,2127.74,485.59,24
Gujarat,maize,2025,12,1985.13,223.92,16
Haryana,maize,2021,3,783.63,654.25,2
Haryana,maize,2021,5,1380,0,1
Haryana,maize,2021,6,1411.38,67.48,3
Haryana,maize,2021,7,1467.15,162.99,3
Haryana,maize,2021,8,1650,0,1
Haryana,maize,2021,9,1650,0,1
Haryana,maize,2021,10,1865.72,12.16,3
Haryana,maize,2021,11,1921.43,0,1
Haryana,maize,2022,5,1876.78,407.16,3
Haryana,maize,2022,6,1864.54,186.32,9
Haryana,maize,2022,7,1819.01,233.27,7
Haryana,maize,2022,8,1927.07,410.19,4
Haryana,maize,2022,9,2186.17,155.7,3
Haryana,maize,2022,10,2214.86,122.48,2
Haryana,maize,2022,11,2091.52,171.86,2
Haryana,maize,2022,12,2134.33,189.97,2
Haryana,maize,2023,1,2250.12,0,1
Haryana,maize,2023,2,2250,0,1
Haryana,maize,2023,3,2250,0,1
Haryana,maize,2023,4,2250,0,1
Haryana,maize,2023,5,1536.11,517.77,3
Haryana,maize,2023,6,1704.8,944.69,12
Haryana,maize,2023,7,1361.21,461.13,11
Haryana,maize,2023,8,1669.47,206.88,8
Haryana,maize,2023,9,2073.28,370.07,4
Haryana,maize,2023,10,5227.27,0,1
Haryana,maize,2023,11,2204.4,259.65,3
Haryana,maize,2023,12,2100,0,1
Haryana,maize,2024,1,2371.43,0,1
Haryana,maize,2024,3,2223.22,0,1
Haryana,maize,2024,5,1844.05,381.59,4
Haryana,maize,2024,6,1976.05,205.78,9
Haryana,maize,2024,7,2020.99,204.34,8
Haryana,maize,2024,8,2078.85,272.56,8
Haryana,maize,2024,9,2338.96,205.7,3
Haryana,maize,2024,10,2222.78,537.7,4
Haryana,maize,2024,11,2563.57,447.5,2
Haryana,maize,2024,12,2187.5,1042.98,2
Haryana,maize,2025,1,1800,0,1
Haryana,maize,2025,2,3000,282.84,2
Haryana,maize,2025,6,1984.15,252.9,8
Haryana,maize,2025,7,1922.49,270.88,6
Haryana,maize,2025,8,2097.51,245.81,3
Haryana,maize,2025,9,2034.54,505.86,4
Haryana,maize,2025,10,2377.8,0,1
Haryana,maize,2025,11,1600,0,1
Haryana,maize,2025,12,1500,0,1
Jharkhand,maize,2021,1,1700,0,1
Jharkhand,maize,2021,2,1700,0,1
Jharkhand,maize,2021,3,1700,0,1
Jharkhand,maize,2021,4,1700,0,1
Jharkhand,maize,2021,5,1700,0,1
Jharkhand,maize,2021,6,1700,0,1
Jharkhand,maize,2021,7,1700,0,1
Karnataka,maize,2021,1,1304.17,0,1
Karnataka,maize,2021,2,1738.46,0,1
Karnataka,maize,2021,3,1573.08,0,1
Karnataka,maize,2021,4,1550,0,1
Karnataka,maize,2021,8,1571.15,0,1
Karnataka,maize,2021,9,1600,0,1
Karnataka,maize,2021,10,1800,0,1
Karnataka,maize,2022,5,2142.86,0,1
Karnataka,maize,2022,6,2106.6,0,1
Karnataka,maize,2022,7,2600,0,1
Karnataka,maize,2022,8,2312.5,0,1
Karnataka,maize,2022,9,2737.5,0,1
Karnataka,maize,2022,10,2715,0,1
Karnataka,maize,2022,12,2150,0,1
Karnataka,maize,2023,2,2275,0,1
Karnataka,maize,2023,4,2216.67,0,1
Karnataka,maize,2023,5,2550,0,1
Karnataka,maize,2023,6,2800,0,1
Karnataka,maize,2023,7,2083.33,0,1
Karnataka,maize,2023,8,2100,0,1
Karnataka,maize,2023,9,2100,0,1
Karnataka,maize,2023,10,2105.5,0,1
Karnataka,maize,2023,11,2000,0,1
Karnataka,maize,2024,3,2240,0,1
Karnataka,maize,2024,4,2355,0,1
Karnataka,maize,2024,5,2075,0,1
Karnataka,maize,2024,7,2235.71,0,1
Karnataka,maize,2024,8,2170,0,1
Karnataka,maize,2024,9,2600,0,1
Karnataka,maize,2024,10,2200,282.84,2
Karnataka,maize,2024,11,2351.44,194.54,2
Karnataka,maize,2024,12,2197.33,17.44,2
Karnataka,maize,2025,1,2189.38,20.34,2
Karnataka,maize,2025,2,2191.11,105.27,2
Karnataka,maize,2025,3,2428.32,0,1
Karnataka,maize,2025,11,1900.34,0,1
Karnataka,maize,2025,12,1850.39,71.26,2
Madhya Pradesh,maize,2021,1,1194.22,91.34,55
Madhya Pradesh,maize,2021,2,1197.99,74.39,62
Madhya Pradesh,maize,2021,3,1248.25,89.61,60
Madhya Pradesh,maize,2021,4,1273.98,100.66,45
Madhya Pradesh,maize,2021,5,1425.74,113.42,20
Madhya Pradesh,maize,2021,6,1456.48,146.59,53
Madhya Pradesh,maize,2021,7,1630.05,136.06,51
Madhya Pradesh,maize,2021,8,1649.17,181.33,51
Madhya Pradesh,maize,2021,9,1487.77,217.72,56
Madhya Pradesh,maize,2021,10,1377.58,123.84,73
Madhya Pradesh,maize,2021,11,1471.07,102.41,75
Madhya Pradesh,maize,2021,12,1534.14,96.57,73
Madhya Pradesh,maize,2022,1,1643.52,107.64,72
Madhya Pradesh,maize,2022,2,1786.33,138.42,62
Madhya Pradesh,maize,2022,3,1917.84,166.98,65
Madhya Pradesh,maize,2022,4,1968.82,212.35,59
Madhya Pradesh,maize,2022,5,2039.04,508.96,53
Madhya Pradesh,maize,2022,6,1901.28,206.25,53
Madhya Pradesh,maize,2022,7,1971.93,225.19,50
Madhya Pradesh,maize,2022,8,2051.62,253.38,46
Madhya Pradesh,maize,2022,9,1910.13,310.45,49
Madhya Pradesh,maize,2022,10,1740.12,175.83,68
Madhya Pradesh,maize,2022,11,1909.75,157.94,71
Madhya Pradesh,maize,2022,12,2003.71,139.71,68
Madhya Pradesh,maize,2023,1,2050.08,169.05,64
Madhya Pradesh,maize,2023,2,2036.97,459.32,62
Madhya Pradesh,maize,2023,3,1916.61,206.89,59
Madhya Pradesh,maize,2023,4,1851.49,199.86,47
Madhya Pradesh,maize,2023,5,1752.12,157.4,41
Madhya Pradesh,maize,2023,6,1851.45,416.18,46
Madhya Pradesh,maize,2023,7,1921.41,256.17,44
Madhya Pradesh,maize,2023,8,1907.29,157.15,44
Madhya Pradesh,maize,2023,9,1843.1,179.98,37
Madhya Pradesh,maize,2023,10,1793.31,142.68,69
Madhya Pradesh,maize,2023,11,1971.92,124.02,73
Madhya Pradesh,maize,2023,12,2006.42,136.36,74
Madhya Pradesh,maize,2024,1,2067.81,123.14,36
Madhya Pradesh,maize,2024,2,2061.04,135.76,54
Madhya Pradesh,maize,2024,3,2097.39,145.01,56
Madhya Pradesh,maize,2024,4,2055.33,131.71,47
Madhya Pradesh,maize,2024,5,2091.07,115.91,49
Madhya Pradesh,maize,2024,6,2133.63,195.61,47
Madhya Pradesh,maize,2024,7,2238.37,337.78,49
Madhya Pradesh,maize,2024,8,2298.06,235.33,47
Madhya Pradesh,maize,2024,9,2021.48,361.87,46
Madhya Pradesh,maize,2024,10,2060.72,212.86,71
Madhya Pradesh,maize,2024,11,2162.75,106.23,74
Madhya Pradesh,maize,2024,12,2215.9,127.18,74
Madhya Pradesh,maize,2025,1,2248.24,140.51,70
Madhya Pradesh,maize,2025,2,2176.62,144.99,68
Madhya Pradesh,maize,2025,3,2112.93,168.86,60
Madhya Pradesh,maize,2025,4,2063.94,127.35,58
Madhya Pradesh,maize,2025,5,2036.19,143.69,61
Madhya Pradesh,maize,2025,6,2047.21,158.67,61
Madhya Pradesh,maize,2025,7,2086.36,121.01,58
Madhya Pradesh,maize,2025,8,2100.44,126.31,60
Madhya Pradesh,maize,2025,9,1866.88,266.08,59
Madhya Pradesh,maize,2025,10,1664.14,203.32,79
Madhya Pradesh,maize,2025,11,1575.93,126.78,81
Madhya Pradesh,maize,2025,12,1606.81,105.4,85
Maharashtra,maize,2021,1,1316.82,233.77,52
Maharashtra,maize,2021,2,1319.59,205.16,49
Maharashtra,maize,2021,3,1449.63,450.25,48
Maharashtra,maize,2021,4,1418.86,183.85,49
Maharashtra,maize,2021,5,1485.65,189.25,43
Maharashtra,maize,2021,6,1545.93,210.6,51
Maharashtra,maize,2021,7,1716.54,176.95,44
Maharashtra,maize,2021,8,1838.15,547.83,42
Maharashtra,maize,2021,9,1653.22,223.7,49
Maharashtra,maize,2021,10,1494.69,233.43,50
Maharashtra,maize,2021,11,1558.76,202.94,52
Maharashtra,maize,2021,12,1609.24,152.22,49
Maharashtra,maize,2022,1,1700.03,181.64,48
Maharashtra,maize,2022,2,1830.17,175.68,48
Maharashtra,maize,2022,3,2010.45,187.24,45
Maharashtra,maize,2022,4,2137.43,172,48
Maharashtra,maize,2022,5,2081.37,210.62,48
Maharashtra,maize,2022,6,2032.29,218.35,46
Maharashtra,maize,2022,7,2237.29,376.81,41
Maharashtra,maize,2022,8,2350.89,217.02,35
Maharashtra,maize,2022,9,2138.36,304.48,32
Maharashtra,maize,2022,10,1977.79,332.11,47
Maharashtra,maize,2022,11,1975.34,232.31,52
Maharashtra,maize,2022,12,2122.89,330.23,49
Maharashtra,maize,2023,1,2119.9,220.51,42
Maharashtra,maize,2023,2,2107.54,242.61,44
Maharashtra,maize,2023,3,2069.11,220.72,45
Maharashtra,maize,2023,4,1977.65,286.75,50
Maharashtra,maize,2023,5,1807.11,332.07,53
Maharashtra,maize,2023,6,1837.39,342.44,57
Maharashtra,maize,2023,7,2058.94,308.73,41
Maharashtra,maize,2023,8,2101.9,308.98,42
Maharashtra,maize,2023,9,2110.87,403.82,34
Maharashtra,maize,2023,10,1984.99,362.47,47
Maharashtra,maize,2023,11,2121.57,314.74,49
Maharashtra,maize,2023,12,2134.47,279.45,52
Maharashtra,maize,2024,1,2175.54,260.23,47
Maharashtra,maize,2024,2,2170.24,225.77,44
Maharashtra,maize,2024,3,2132.57,236.43,48
Maharashtra,maize,2024,4,2132.16,258.63,46
Maharashtra,maize,2024,5,2137.23,253.3,52
Maharashtra,maize,2024,6,2254.65,258.59,46
Maharashtra,maize,2024,7,2425.78,244.74,38
Maharashtra,maize,2024,8,2472.46,291.6,38
Maharashtra,maize,2024,9,2086.96,391.71,38
Maharashtra,maize,2024,10,2052.11,431.31,52
Maharashtra,maize,2024,11,2084.82,332.46,55
Maharashtra,maize,2024,12,2154.25,227.69,50
Maharashtra,maize,2025,1,2241.61,217.03,55
Maharashtra,maize,2025,2,2166.67,235.32,48
Maharashtra,maize,2025,3,2185.01,281.73,53
Maharashtra,maize,2025,4,2143.09,262.79,56
Maharashtra,maize,2025,5,2075.27,246.53,56
Maharashtra,maize,2025,6,2049.27,264.14,53
Maharashtra,maize,2025,7,2126.26,230.64,51
Maharashtra,maize,2025,8,2215.59,238.78,46
Maharashtra,maize,2025,9,2000.49,357.12,45
Maharashtra,maize,2025,10,1820.19,364.01,50
Maharashtra,maize,2025,11,1634.14,313.5,53
Maharashtra,maize,2025,12,1738.71,313.36,49
Nagaland,maize,2021,6,2000,0,1
Nagaland,maize,2021,7,2500,0,1
Nagaland,maize,2021,8,3100,0,1
Nagaland,maize,2021,9,3000,848.53,2
Nagaland,maize,2021,10,3600,0,1
Nagaland,maize,2022,7,3400,0,1
Nagaland,maize,2022,8,4421.31,1697.14,4
Nagaland,maize,2022,9,3073.03,214.93,2
Nagaland,maize,2022,10,4060,0,1
Nagaland,maize,2023,5,2360.61,147.94,2
Nagaland,maize,2023,6,4788.96,1915.17,3
Nagaland,maize,2023,7,7322.24,1722.14,3
Nagaland,maize,2023,8,8265.11,2198.16,4
Nagaland,maize,2023,9,7216.52,2420.58,4
Nagaland,maize,2025,5,3500,0,1
Nagaland,maize,2025,8,3800,0,1
Odisha,maize,2021,1,1507.7,283.43,2
Odisha,maize,2021,2,1566.72,264.41,3
Odisha,maize,2021,3,1645.1,236.27,4
Odisha,maize,2021,4,1614.21,450.92,2
Odisha,maize,2021,5,1508.99,270.14,2
Odisha,maize,2021,6,1525.95,253.21,2
Odisha,maize,2021,7,1377.69,0,1
Odisha,maize,2021,8,1467.34,0,1
Odisha,maize,2021,9,1700.7,204.05,3
Odisha,maize,2021,10,1694.08,161.61,3
Odisha,maize,2021,11,1803.74,152.15,2
Odisha,maize,2021,12,2077.56,597.42,2
Odisha,maize,2022,1,1836.8,421.41,3
Odisha,maize,2022,2,1634.99,155.48,3
Odisha,maize,2022,3,2048.32,638.78,2
Odisha,maize,2022,4,2627.5,818.68,3
Odisha,maize,2022,5,2081.62,0,1
Odisha,maize,2022,6,2192.64,288.42,3
Odisha,maize,2022,7,1842.84,222.26,2
Odisha,maize,2022,8,2148.11,609.49,3
Odisha,maize,2022,9,1750.19,429.48,2
Odisha,maize,2022,10,1918.43,408.47,2
Odisha,maize,2022,11,1867.24,200.4,3
Odisha,maize,2022,12,1874.77,141.75,2
Odisha,maize,2023,1,1912.76,133.71,4
Odisha,maize,2023,2,1889.43,236.14,3
Odisha,maize,2023,3,1927.58,102.42,2
Odisha,maize,2023,4,2110.13,268.52,2
Odisha,maize,2023,5,1814,342.59,2
Odisha,maize,2023,6,1633.79,0,1
Odisha,maize,2023,7,1788.24,299.48,2
Odisha,maize,2023,8,1817.92,327.83,2
Odisha,maize,2023,9,2485.41,623.58,3
Odisha,maize,2023,10,1898.51,185.95,2
Odisha,maize,2023,11,2068.51,54.63,4
Odisha,maize,2023,12,2071.82,89.29,4
Odisha,maize,2024,1,2116.67,28.87,3
Odisha,maize,2024,2,2121.24,25.83,3
Odisha,maize,2024,3,2108.51,23.69,5
Odisha,maize,2024,4,2068.64,59.52,3
Odisha,maize,2024,5,2101.09,98.41,3
Odisha,maize,2024,6,2116.67,104.08,3
Odisha,maize,2024,7,2116.67,104.08,3
Odisha,maize,2024,8,2167.93,45.36,2
Odisha,maize,2024,9,2187.93,17.08,2
Odisha,maize,2024,10,2100,141.42,2
Odisha,maize,2024,11,2146.48,119.62,3
Odisha,maize,2024,12,2158.28,64.47,3
Odisha,maize,2025,1,2235.11,124.34,3
Odisha,maize,2025,2,2270.44,97.19,3
Odisha,maize,2025,3,2279.31,112.4,3
Odisha,maize,2025,4,2212.5,17.68,2
Odisha,maize,2025,5,2188.04,16.91,2
Odisha,maize,2025,6,2167.73,45.63,2
Odisha,maize,2025,7,2200,0,1
Odisha,maize,2025,8,2466.67,642.91,3
Odisha,maize,2025,9,2200,0,1
Odisha,maize,2025,10,2600,565.69,2
Odisha,maize,2025,11,2264.81,0,1
Odisha,maize,2025,12,2200,0,1
Puducherry,maize,2023,7,2077,0,1
Puducherry,maize,2023,9,1940.74,0,1
Puducherry,maize,2023,10,2178.7,0,1
Punjab,maize,2021,6,1178.62,184.17,2
Punjab,maize,2021,7,1249.93,351.97,3
Punjab,maize,2021,8,1166.64,488.73,2
Punjab,maize,2021,9,1545.94,0,1
Punjab,maize,2022,4,2150,0,1
Punjab,maize,2022,6,1603.12,252.02,5
Punjab,maize,2022,7,1605.58,303.26,5
Punjab,maize,2022,8,1635.88,405.72,5
Punjab,maize,2022,9,1949.66,340.6,3
Punjab,maize,2023,6,1338.08,211.75,8
Punjab,maize,2023,7,1444.52,256,7
Punjab,maize,2023,8,1200.86,292.86,3
Punjab,maize,2023,9,1225,0,1
Punjab,maize,2024,2,2500,0,1
Punjab,maize,2024,4,2100,141.42,2
Punjab,maize,2024,5,2000,0,2
Punjab,maize,2024,6,1938.28,220.17,7
Punjab,maize,2024,7,1938.81,344.98,7
Punjab,maize,2024,8,1985.58,446.23,7
Punjab,maize,2024,9,2153.71,535.66,5
Punjab,maize,2024,10,2078.65,770.02,3
Punjab,maize,2024,11,2440,0,1
Punjab,maize,2024,12,2539.27,0,1
Punjab,maize,2025,6,2047.15,364.06,7
Punjab,maize,2025,7,1910.6,315.77,8
Punjab,maize,2025,8,2040.57,114.67,4
Punjab,maize,2025,9,2038.38,212.61,3
Punjab,maize,2025,10,1992.22,180.71,2
Punjab,maize,2025,11,2037.94,0,1
Punjab,maize,2025,12,1901.89,0,1
Rajasthan,maize,2021,1,1459.09,263.57,27
Rajasthan,maize,2021,2,1420.67,263.96,30
Rajasthan,maize,2021,3,1395.5,318.9,28
Rajasthan,maize,2021,4,1511.7,191.26,22
Rajasthan,maize,2021,5,1545.96,134.15,5
Rajasthan,maize,2021,6,1570.23,159.38,21
Rajasthan,maize,2021,7,1736.25,124.01,20
Rajasthan,maize,2021,8,1847.45,205.64,21
Rajasthan,maize,2021,9,1800.98,293.6,21
Rajasthan,maize,2021,10,1872.56,859.18,29
Rajasthan,maize,2021,11,1834,329.63,34
Rajasthan,maize,2021,12,1797.76,318.46,32
Rajasthan,maize,2022,1,1818.47,415.15,32
Rajasthan,maize,2022,2,1958.61,423.13,30
Rajasthan,maize,2022,3,2074.7,433.29,28
Rajasthan,maize,2022,4,2119.37,474.13,21
Rajasthan,maize,2022,5,2289.24,216.65,18
Rajasthan,maize,2022,6,2154.2,510.21,21
Rajasthan,maize,2022,7,2160.77,542.54,22
Rajasthan,maize,2022,8,2238.45,652.44,19
Rajasthan,maize,2022,9,1996.85,549.93,22
Rajasthan,maize,2022,10,1930.12,447.06,31
Rajasthan,maize,2022,11,2047.5,434.28,35
Rajasthan,maize,2022,12,2170.42,470.47,34
Rajasthan,maize,2023,1,2238.32,427.98,31
Rajasthan,maize,2023,2,2173.66,412.67,30
Rajasthan,maize,2023,3,2073.11,432.89,24
Rajasthan,maize,2023,4,2058.86,459.32,22
Rajasthan,maize,2023,5,1903.98,552.58,15
Rajasthan,maize,2023,6,1918.2,534.91,20
Rajasthan,maize,2023,7,1900.68,491.34,19
Rajasthan,maize,2023,8,2032.96,563.98,16
Rajasthan,maize,2023,9,1927.05,490.3,23
Rajasthan,maize,2023,10,1990.69,444.81,36
Rajasthan,maize,2023,11,2108,470.52,36
Rajasthan,maize,2023,12,2138.81,480.23,33
Rajasthan,maize,2024,1,2349.26,341.43,31
Rajasthan,maize,2024,2,2294.35,322.13,29
Rajasthan,maize,2024,3,2319.42,271.69,25
Rajasthan,maize,2024,4,2214.81,244.86,20
Rajasthan,maize,2024,5,2218.02,199.64,20
Rajasthan,maize,2024,6,2222.58,222.46,18
Rajasthan,maize,2024,7,2339.46,251.65,24
Rajasthan,maize,2024,8,2471.78,255.11,18
Rajasthan,maize,2024,9,2303.07,374.49,25
Rajasthan,maize,2024,10,2316.81,299.95,33
Rajasthan,maize,2024,11,2390.84,213.7,40
Rajasthan,maize,2024,12,2466.69,289.11,37
Rajasthan,maize,2025,1,2495.79,250.74,30
Rajasthan,maize,2025,2,2399.16,276.55,27
Rajasthan,maize,2025,3,2412.26,378.25,25
Rajasthan,maize,2025,4,2306.59,335.11,19
Rajasthan,maize,2025,5,2249.14,415.48,18
Rajasthan,maize,2025,6,2131.12,287.72,22
Rajasthan,maize,2025,7,2194.48,365.42,19
Rajasthan,maize,2025,8,2186.18,265.44,19
Rajasthan,maize,2025,9,2115.24,433.52,21
Rajasthan,maize,2025,10,2005.48,389.62,32
Rajasthan,maize,2025,11,2047.84,485.39,37
Rajasthan,maize,2025,12,2033.52,455.62,30
Tamil Nadu,maize,2021,1,1364.49,151.3,22
Tamil Nadu,maize,2021,2,1384.99,172.35,26
Tamil Nadu,maize,2021,3,1490.16,147,23
Tamil Nadu,maize,2021,4,1617.64,95.6,18
